<<<<<<< HEAD
country,foodItem,currency,measure,year,cost
Chad,Rice,XAF,KG,2020,576.5
Chad,Rice,XAF,KG,2020,546.5
Chad,Rice,XAF,KG,2020,541.5
Chad,Rice,XAF,KG,2021,510
Chad,Rice,XAF,KG,2021,513.5
Chad,Rice,XAF,KG,2021,503
Chad,Rice,XAF,KG,2021,507.5
Chad,Rice,XAF,KG,2021,523
Chad,Rice,XAF,KG,2018,486
Chad,Rice,XAF,KG,2018,500
Chad,Rice,XAF,KG,2019,480
Chad,Rice,XAF,KG,2019,493
Chad,Rice,XAF,KG,2019,486
Chad,Rice,XAF,KG,2019,600
Chad,Rice,XAF,KG,2019,600
Chad,Rice,XAF,KG,2019,600
Chad,Rice,XAF,KG,2019,540
Chad,Rice,XAF,KG,2019,533
Chad,Rice,XAF,KG,2019,540
Chad,Rice,XAF,KG,2019,506
Chad,Rice,XAF,KG,2019,533
Chad,Rice,XAF,KG,2020,560
Chad,Rice,XAF,KG,2020,493
Chad,Rice,XAF,KG,2020,500
Chad,Rice,XAF,KG,2020,486
Chad,Rice,XAF,KG,2020,506
Chad,Rice,XAF,KG,2020,500
Chad,Rice,XAF,KG,2020,520
Chad,Rice,XAF,KG,2020,510
Chad,Rice,XAF,KG,2020,545
Chad,Rice,XAF,KG,2018,480
Chad,Rice,XAF,KG,2019,453
Chad,Rice,XAF,KG,2019,440
Chad,Rice,XAF,KG,2019,413
Chad,Rice,XAF,KG,2019,400
Chad,Rice,XAF,KG,2019,360
Chad,Rice,XAF,KG,2019,400
Chad,Rice,XAF,KG,2019,433
Chad,Rice,XAF,KG,2019,426
Chad,Rice,XAF,KG,2019,440
Chad,Rice,XAF,KG,2019,480
Chad,Rice,XAF,KG,2019,506
Chad,Rice,XAF,KG,2020,480
Chad,Rice,XAF,KG,2020,480
Chad,Rice,XAF,KG,2020,466
Chad,Rice,XAF,KG,2020,480
Chad,Rice,XAF,KG,2020,520
Chad,Rice,XAF,KG,2020,513
Chad,Rice,XAF,KG,2020,500
Chad,Rice,XAF,KG,2020,480
Chad,Rice,XAF,KG,2020,528.65
Chad,Rice,XAF,KG,2019,500
Chad,Rice,XAF,KG,2019,500
Chad,Rice,XAF,KG,2019,500
Chad,Rice,XAF,KG,2019,520
Chad,Rice,XAF,KG,2019,520
Chad,Rice,XAF,KG,2019,450
Chad,Rice,XAF,KG,2019,476
Chad,Rice,XAF,KG,2019,486
Chad,Rice,XAF,KG,2019,493
Chad,Rice,XAF,KG,2019,500
Chad,Rice,XAF,KG,2019,500
Chad,Rice,XAF,KG,2020,500
Chad,Rice,XAF,KG,2020,486
Chad,Rice,XAF,KG,2020,500
Chad,Rice,XAF,KG,2020,520
Chad,Rice,XAF,KG,2020,500
Chad,Rice,XAF,KG,2020,500
Chad,Rice,XAF,KG,2020,500
Chad,Rice,XAF,KG,2020,500
Chad,Rice,XAF,KG,2020,545
Chad,Rice,XAF,KG,2003,379
Chad,Rice,XAF,KG,2003,384
Chad,Rice,XAF,KG,2003,377
Chad,Rice,XAF,KG,2004,375
Chad,Rice,XAF,KG,2004,308
Chad,Rice,XAF,KG,2004,373
Chad,Rice,XAF,KG,2004,375
Chad,Rice,XAF,KG,2004,385
Chad,Rice,XAF,KG,2004,379
Chad,Rice,XAF,KG,2004,397
Chad,Rice,XAF,KG,2004,405
Chad,Rice,XAF,KG,2004,401
Chad,Rice,XAF,KG,2004,401
Chad,Rice,XAF,KG,2004,394
Chad,Rice,XAF,KG,2004,444
Chad,Rice,XAF,KG,2005,432
Chad,Rice,XAF,KG,2005,427
Chad,Rice,XAF,KG,2005,444
Chad,Rice,XAF,KG,2005,444
Chad,Rice,XAF,KG,2005,437
Chad,Rice,XAF,KG,2005,445
Chad,Rice,XAF,KG,2005,456
Chad,Rice,XAF,KG,2005,416
Chad,Rice,XAF,KG,2005,433
Chad,Rice,XAF,KG,2005,411
Chad,Rice,XAF,KG,2005,495
Chad,Rice,XAF,KG,2005,464
Chad,Rice,XAF,KG,2006,456
Chad,Rice,XAF,KG,2006,450
Chad,Rice,XAF,KG,2006,464
Chad,Rice,XAF,KG,2006,488
Chad,Rice,XAF,KG,2006,442
Chad,Rice,XAF,KG,2006,448
Chad,Rice,XAF,KG,2006,450
Chad,Rice,XAF,KG,2006,452
Chad,Rice,XAF,KG,2006,452
Chad,Rice,XAF,KG,2006,426
Chad,Rice,XAF,KG,2006,445
Chad,Rice,XAF,KG,2006,403
Chad,Rice,XAF,KG,2007,456
Chad,Rice,XAF,KG,2007,429
Chad,Rice,XAF,KG,2007,440
Chad,Rice,XAF,KG,2007,410
Chad,Rice,XAF,KG,2007,443
Chad,Rice,XAF,KG,2007,448
Chad,Rice,XAF,KG,2007,441
Chad,Rice,XAF,KG,2007,439
Chad,Rice,XAF,KG,2007,452
Chad,Rice,XAF,KG,2007,446
Chad,Rice,XAF,KG,2007,444
Chad,Rice,XAF,KG,2007,438
Chad,Rice,XAF,KG,2008,446
Chad,Rice,XAF,KG,2008,478
Chad,Rice,XAF,KG,2008,466
Chad,Rice,XAF,KG,2008,520
Chad,Rice,XAF,KG,2008,510
Chad,Rice,XAF,KG,2008,560
Chad,Rice,XAF,KG,2008,590
Chad,Rice,XAF,KG,2008,600
Chad,Rice,XAF,KG,2008,620
Chad,Rice,XAF,KG,2008,625
Chad,Rice,XAF,KG,2008,632
Chad,Rice,XAF,KG,2008,620
Chad,Rice,XAF,KG,2009,600
Chad,Rice,XAF,KG,2009,600
Chad,Rice,XAF,KG,2009,580
Chad,Rice,XAF,KG,2009,600
Chad,Rice,XAF,KG,2009,590
Chad,Rice,XAF,KG,2009,550
Chad,Rice,XAF,KG,2009,500
Chad,Rice,XAF,KG,2009,600
Chad,Rice,XAF,KG,2009,480
Chad,Rice,XAF,KG,2009,490
Chad,Rice,XAF,KG,2009,607
Chad,Rice,XAF,KG,2009,615
Chad,Rice,XAF,KG,2010,600
Chad,Rice,XAF,KG,2010,550
Chad,Rice,XAF,KG,2010,573
Chad,Rice,XAF,KG,2010,570
Chad,Rice,XAF,KG,2010,550
Chad,Rice,XAF,KG,2010,580
Chad,Rice,XAF,KG,2010,600
Chad,Rice,XAF,KG,2010,590
Chad,Rice,XAF,KG,2010,600
Chad,Rice,XAF,KG,2010,600
Chad,Rice,XAF,KG,2010,600
Chad,Rice,XAF,KG,2010,585
Chad,Rice,XAF,KG,2011,240
Chad,Rice,XAF,KG,2011,240
Chad,Rice,XAF,KG,2011,600
Chad,Rice,XAF,KG,2011,600
Chad,Rice,XAF,KG,2011,600
Chad,Rice,XAF,KG,2011,480
Chad,Rice,XAF,KG,2011,500
Chad,Rice,XAF,KG,2011,500
Chad,Rice,XAF,KG,2011,530
Chad,Rice,XAF,KG,2011,600
Chad,Rice,XAF,KG,2011,556
Chad,Rice,XAF,KG,2011,528
Chad,Rice,XAF,KG,2012,524
Chad,Rice,XAF,KG,2012,531
Chad,Rice,XAF,KG,2012,536
Chad,Rice,XAF,KG,2012,600
Chad,Rice,XAF,KG,2012,600
Chad,Rice,XAF,KG,2012,600
Chad,Rice,XAF,KG,2012,600
Chad,Rice,XAF,KG,2012,600
Chad,Rice,XAF,KG,2012,640
Chad,Rice,XAF,KG,2012,640
Chad,Rice,XAF,KG,2012,600
Chad,Rice,XAF,KG,2012,800
Chad,Rice,XAF,KG,2013,600
Chad,Rice,XAF,KG,2013,600
Chad,Rice,XAF,KG,2013,600
Chad,Rice,XAF,KG,2013,600
Chad,Rice,XAF,KG,2013,600
Chad,Rice,XAF,KG,2013,600
Chad,Rice,XAF,KG,2013,600
Chad,Rice,XAF,KG,2013,600
Chad,Rice,XAF,KG,2013,600
Chad,Rice,XAF,KG,2013,600
Chad,Rice,XAF,KG,2013,600
Chad,Rice,XAF,KG,2014,600
Chad,Rice,XAF,KG,2014,600
Chad,Rice,XAF,KG,2014,600
Chad,Rice,XAF,KG,2014,400
Chad,Rice,XAF,KG,2014,600
Chad,Rice,XAF,KG,2014,500
Chad,Rice,XAF,KG,2014,600
Chad,Rice,XAF,KG,2014,600
Chad,Rice,XAF,KG,2014,600
Chad,Rice,XAF,KG,2014,600
Chad,Rice,XAF,KG,2014,500
Chad,Rice,XAF,KG,2014,600
Chad,Rice,XAF,KG,2015,600
Chad,Rice,XAF,KG,2015,600
Chad,Rice,XAF,KG,2015,600
Chad,Rice,XAF,KG,2015,600
Chad,Rice,XAF,KG,2015,441
Chad,Rice,XAF,KG,2015,262
Chad,Rice,XAF,KG,2015,577
Chad,Rice,XAF,KG,2015,577
Chad,Rice,XAF,KG,2015,564
Chad,Rice,XAF,KG,2015,560
Chad,Rice,XAF,KG,2015,525
Chad,Rice,XAF,KG,2015,650
Chad,Rice,XAF,KG,2016,600
Chad,Rice,XAF,KG,2016,600
Chad,Rice,XAF,KG,2016,600
Chad,Rice,XAF,KG,2016,600
Chad,Rice,XAF,KG,2016,600
Chad,Rice,XAF,KG,2016,600
Chad,Rice,XAF,KG,2016,600
Chad,Rice,XAF,KG,2016,600
Chad,Rice,XAF,KG,2016,600
Chad,Rice,XAF,KG,2016,600
Chad,Rice,XAF,KG,2016,600
Chad,Rice,XAF,KG,2016,587
Chad,Rice,XAF,KG,2017,600
Chad,Rice,XAF,KG,2017,600
Chad,Rice,XAF,KG,2017,600
Chad,Rice,XAF,KG,2017,600
Chad,Rice,XAF,KG,2017,600
Chad,Rice,XAF,KG,2017,600
Chad,Rice,XAF,KG,2017,600
Chad,Rice,XAF,KG,2017,600
Chad,Rice,XAF,KG,2017,600
Chad,Rice,XAF,KG,2017,586
Chad,Rice,XAF,KG,2017,200
Chad,Rice,XAF,KG,2017,600
Chad,Rice,XAF,KG,2018,600
Chad,Rice,XAF,KG,2018,600
Chad,Rice,XAF,KG,2018,600
Chad,Rice,XAF,KG,2018,600
Chad,Rice,XAF,KG,2018,600
Chad,Rice,XAF,KG,2018,600
Chad,Rice,XAF,KG,2018,600
Chad,Rice,XAF,KG,2018,600
Chad,Rice,XAF,KG,2018,558
Chad,Rice,XAF,KG,2018,593
Chad,Rice,XAF,KG,2018,591
Chad,Rice,XAF,KG,2018,592
Chad,Rice,XAF,KG,2019,592
Chad,Rice,XAF,KG,2019,595
Chad,Rice,XAF,KG,2019,600
Chad,Rice,XAF,KG,2019,600
Chad,Rice,XAF,KG,2019,800
Chad,Rice,XAF,KG,2019,800
Chad,Rice,XAF,KG,2019,720
Chad,Rice,XAF,KG,2019,627
Chad,Rice,XAF,KG,2019,560
Chad,Rice,XAF,KG,2019,553
Chad,Rice,XAF,KG,2019,560
Chad,Rice,XAF,KG,2019,527
Chad,Rice,XAF,KG,2020,560
Chad,Rice,XAF,KG,2020,600
Chad,Rice,XAF,KG,2020,600
Chad,Rice,XAF,KG,2020,600
Chad,Rice,XAF,KG,2020,600
Chad,Rice,XAF,KG,2020,600
Chad,Rice,XAF,KG,2020,600
Chad,Rice,XAF,KG,2020,600
Chad,Rice,XAF,KG,2020,620
Chad,Rice,XAF,KG,2011,560
Chad,Rice,XAF,KG,2011,470
Chad,Rice,XAF,KG,2011,600
Chad,Rice,XAF,KG,2011,600
Chad,Rice,XAF,KG,2011,600
Chad,Rice,XAF,KG,2015,600
Chad,Rice,XAF,KG,2015,421
Chad,Rice,XAF,KG,2015,600
Chad,Rice,XAF,KG,2015,367
Chad,Rice,XAF,KG,2015,357
Chad,Rice,XAF,KG,2015,463
Chad,Rice,XAF,KG,2015,500
Chad,Rice,XAF,KG,2015,425
Chad,Rice,XAF,KG,2015,421
Chad,Rice,XAF,KG,2015,437
Chad,Rice,XAF,KG,2016,510
Chad,Rice,XAF,KG,2016,525
Chad,Rice,XAF,KG,2016,510
Chad,Rice,XAF,KG,2016,520
Chad,Rice,XAF,KG,2016,540
Chad,Rice,XAF,KG,2016,510
Chad,Rice,XAF,KG,2016,550
Chad,Rice,XAF,KG,2016,500
Chad,Rice,XAF,KG,2016,500
Chad,Rice,XAF,KG,2016,470
Chad,Rice,XAF,KG,2016,470
Chad,Rice,XAF,KG,2016,445
Chad,Rice,XAF,KG,2017,487
Chad,Rice,XAF,KG,2017,482
Chad,Rice,XAF,KG,2017,480
Chad,Rice,XAF,KG,2017,505
Chad,Rice,XAF,KG,2017,500
Chad,Rice,XAF,KG,2017,500
Chad,Rice,XAF,KG,2017,533
Chad,Rice,XAF,KG,2017,530
Chad,Rice,XAF,KG,2017,500
Chad,Rice,XAF,KG,2017,493
Chad,Rice,XAF,KG,2017,470
Chad,Rice,XAF,KG,2017,400
Chad,Rice,XAF,KG,2018,500
Chad,Rice,XAF,KG,2018,493
Chad,Rice,XAF,KG,2018,500
Chad,Rice,XAF,KG,2018,500
Chad,Rice,XAF,KG,2018,531
Chad,Rice,XAF,KG,2018,525
Chad,Rice,XAF,KG,2018,523
Chad,Rice,XAF,KG,2018,527
Chad,Rice,XAF,KG,2018,516
Chad,Rice,XAF,KG,2018,499
Chad,Rice,XAF,KG,2018,500
Chad,Rice,XAF,KG,2019,509
Chad,Rice,XAF,KG,2019,517
Chad,Rice,XAF,KG,2019,536
Chad,Rice,XAF,KG,2019,550
Chad,Rice,XAF,KG,2019,693
Chad,Rice,XAF,KG,2019,511
Chad,Rice,XAF,KG,2019,643
Chad,Rice,XAF,KG,2019,578
Chad,Rice,XAF,KG,2019,500
Chad,Rice,XAF,KG,2019,566
Chad,Rice,XAF,KG,2019,540
Chad,Rice,XAF,KG,2019,513
Chad,Rice,XAF,KG,2020,546
Chad,Rice,XAF,KG,2020,520
Chad,Rice,XAF,KG,2020,560
Chad,Rice,XAF,KG,2020,573
Chad,Rice,XAF,KG,2020,600
Chad,Rice,XAF,KG,2020,600
Chad,Rice,XAF,KG,2020,573
Chad,Rice,XAF,KG,2020,548
Chad,Rice,XAF,KG,2020,560
Chad,Rice,XAF,KG,2020,513
Chad,Rice,XAF,KG,2020,507
Chad,Rice,XAF,KG,2020,449
Chad,Rice,XAF,KG,2021,460
Chad,Rice,XAF,KG,2021,517
Chad,Rice,XAF,KG,2021,513
Chad,Rice,XAF,KG,2021,563
Chad,Rice,XAF,KG,2021,517
Chad,Rice,XAF,KG,2020,358
Chad,Rice,XAF,KG,2011,280
Chad,Rice,XAF,KG,2011,280
Chad,Rice,XAF,KG,2011,350
Chad,Rice,XAF,KG,2011,400
Chad,Rice,XAF,KG,2011,400
Chad,Rice,XAF,KG,2011,400
Chad,Rice,XAF,KG,2011,480
Chad,Rice,XAF,KG,2011,500
Chad,Rice,XAF,KG,2011,480
Chad,Rice,XAF,KG,2011,494
Chad,Rice,XAF,KG,2011,600
Chad,Rice,XAF,KG,2011,528
Chad,Rice,XAF,KG,2012,463
Chad,Rice,XAF,KG,2020,483
Chad,Rice,XAF,KG,2020,433
Chad,Rice,XAF,KG,2011,800
Chad,Rice,XAF,KG,2011,800
Chad,Rice,XAF,KG,2011,800
Chad,Rice,XAF,KG,2011,800
Chad,Rice,XAF,KG,2011,800
Chad,Rice,XAF,KG,2011,800
Chad,Rice,XAF,KG,2011,800
Chad,Rice,XAF,KG,2011,600
Chad,Rice,XAF,KG,2011,600
Chad,Rice,XAF,KG,2011,624
Chad,Rice,XAF,KG,2011,800
Chad,Rice,XAF,KG,2012,700
Chad,Rice,XAF,KG,2012,600
Chad,Rice,XAF,KG,2018,600
Chad,Rice,XAF,KG,2018,600
Chad,Rice,XAF,KG,2018,640
Chad,Rice,XAF,KG,2018,640
Chad,Rice,XAF,KG,2018,673
Chad,Rice,XAF,KG,2018,680
Chad,Rice,XAF,KG,2019,687
Chad,Rice,XAF,KG,2019,710
Chad,Rice,XAF,KG,2019,706
Chad,Rice,XAF,KG,2019,703
Chad,Rice,XAF,KG,2019,710
Chad,Rice,XAF,KG,2019,675
Chad,Rice,XAF,KG,2019,714
Chad,Rice,XAF,KG,2019,766
Chad,Rice,XAF,KG,2019,746
Chad,Rice,XAF,KG,2019,740
Chad,Rice,XAF,KG,2019,740
Chad,Rice,XAF,KG,2019,740
Chad,Rice,XAF,KG,2020,670
Chad,Rice,XAF,KG,2020,670
Chad,Rice,XAF,KG,2020,675
Chad,Rice,XAF,KG,2020,682
Chad,Rice,XAF,KG,2020,683
Chad,Rice,XAF,KG,2020,685
Chad,Rice,XAF,KG,2020,700
Chad,Rice,XAF,KG,2020,710
Chad,Rice,XAF,KG,2020,515
Chad,Rice,XAF,KG,2020,500
Chad,Rice,XAF,KG,2020,600
Chad,Rice,XAF,KG,2020,567
Chad,Rice,XAF,KG,2021,480
Chad,Rice,XAF,KG,2021,453
Chad,Rice,XAF,KG,2021,507
Chad,Rice,XAF,KG,2021,480
Chad,Rice,XAF,KG,2021,487
Chad,Rice,XAF,KG,2018,616
Chad,Rice,XAF,KG,2018,697
Chad,Rice,XAF,KG,2018,700
Chad,Rice,XAF,KG,2019,716
Chad,Rice,XAF,KG,2019,740
Chad,Rice,XAF,KG,2019,720
Chad,Rice,XAF,KG,2019,730
Chad,Rice,XAF,KG,2019,730
Chad,Rice,XAF,KG,2019,734
Chad,Rice,XAF,KG,2019,754
Chad,Rice,XAF,KG,2019,840
Chad,Rice,XAF,KG,2019,800
Chad,Rice,XAF,KG,2019,816
Chad,Rice,XAF,KG,2019,826
Chad,Rice,XAF,KG,2019,800
Chad,Rice,XAF,KG,2020,686
Chad,Rice,XAF,KG,2020,693
Chad,Rice,XAF,KG,2020,700
Chad,Rice,XAF,KG,2020,700
Chad,Rice,XAF,KG,2020,693
Chad,Rice,XAF,KG,2020,696
Chad,Rice,XAF,KG,2020,710
Chad,Rice,XAF,KG,2020,750
Chad,Rice,XAF,KG,2020,128
Chad,Rice,XAF,KG,2020,513
Chad,Rice,XAF,KG,2020,653
Chad,Rice,XAF,KG,2020,632
Chad,Rice,XAF,KG,2021,626.5
Chad,Rice,XAF,KG,2021,638.5
Chad,Rice,XAF,KG,2021,625.5
Chad,Rice,XAF,KG,2021,640
Chad,Rice,XAF,KG,2021,648
Chad,Rice,XAF,KG,2020,520
Chad,Rice,XAF,KG,2020,486
Chad,Rice,XAF,KG,2020,520
Chad,Rice,XAF,KG,2021,500
Chad,Rice,XAF,KG,2021,500
Chad,Rice,XAF,KG,2021,520
Chad,Rice,XAF,KG,2021,560
Chad,Rice,XAF,KG,2021,500
Chad,Rice,XAF,KG,2020,480
Chad,Rice,XAF,KG,2020,493
Chad,Rice,XAF,KG,2020,480
Chad,Rice,XAF,KG,2021,480
Chad,Rice,XAF,KG,2021,480
Chad,Rice,XAF,KG,2021,480
Chad,Rice,XAF,KG,2021,500
Chad,Rice,XAF,KG,2021,480
Chad,Meat,XAF,Head,2018,12426
Chad,Meat,XAF,Head,2018,22167
Chad,Meat,XAF,Head,2019,23000
Chad,Meat,XAF,Head,2019,23000
Chad,Meat,XAF,Head,2019,23000
Chad,Meat,XAF,Head,2019,11000
Chad,Meat,XAF,Head,2019,13333
Chad,Meat,XAF,Head,2019,15000
Chad,Meat,XAF,Head,2019,16000
Chad,Meat,XAF,Head,2019,13333
Chad,Meat,XAF,Head,2019,12666
Chad,Meat,XAF,Head,2019,12000
Chad,Meat,XAF,Head,2019,12000
Chad,Meat,XAF,Head,2019,13333
Chad,Meat,XAF,Head,2020,18000
Chad,Meat,XAF,Head,2015,16000
Chad,Meat,XAF,Head,2015,15000
Chad,Meat,XAF,Head,2015,18000
Chad,Meat,XAF,Head,2016,17500
Chad,Meat,XAF,Head,2016,16500
Chad,Meat,XAF,Head,2016,18000
Chad,Meat,XAF,Head,2016,18500
Chad,Meat,XAF,Head,2016,18000
Chad,Meat,XAF,Head,2016,18000
Chad,Meat,XAF,Head,2016,16000
Chad,Meat,XAF,Head,2016,13000
Chad,Meat,XAF,Head,2016,13500
Chad,Meat,XAF,Head,2016,10500
Chad,Meat,XAF,Head,2016,9500
Chad,Meat,XAF,Head,2016,11500
Chad,Meat,XAF,Head,2017,13000
Chad,Meat,XAF,Head,2017,14000
Chad,Meat,XAF,Head,2017,16500
Chad,Meat,XAF,Head,2017,18000
Chad,Meat,XAF,Head,2017,18000
Chad,Meat,XAF,Head,2017,18166
Chad,Meat,XAF,Head,2017,17166
Chad,Meat,XAF,Head,2017,17833
Chad,Meat,XAF,Head,2017,14833
Chad,Meat,XAF,Head,2017,13500
Chad,Meat,XAF,Head,2017,13166
Chad,Meat,XAF,Head,2017,13000
Chad,Meat,XAF,Head,2018,14500
Chad,Meat,XAF,Head,2018,16333
Chad,Meat,XAF,Head,2018,17500
Chad,Meat,XAF,Head,2018,19000
Chad,Meat,XAF,Head,2018,18667
Chad,Meat,XAF,Head,2018,19167
Chad,Meat,XAF,Head,2018,17333
Chad,Meat,XAF,Head,2018,15500
Chad,Meat,XAF,Head,2018,12667
Chad,Meat,XAF,Head,2018,13167
Chad,Meat,XAF,Head,2018,14333
Chad,Meat,XAF,Head,2019,16500
Chad,Meat,XAF,Head,2019,17500
Chad,Meat,XAF,Head,2019,15500
Chad,Meat,XAF,Head,2019,15500
Chad,Meat,XAF,Head,2019,19166
Chad,Meat,XAF,Head,2019,21500
Chad,Meat,XAF,Head,2019,22500
Chad,Meat,XAF,Head,2019,18500
Chad,Meat,XAF,Head,2019,17500
Chad,Meat,XAF,Head,2019,17500
Chad,Meat,XAF,Head,2019,18500
Chad,Meat,XAF,Head,2019,18500
Chad,Meat,XAF,Head,2020,21000
Chad,Meat,XAF,Head,2020,21250
Chad,Meat,XAF,Head,2020,21375
Chad,Meat,XAF,Head,2020,21375
Chad,Meat,XAF,Head,2020,21375
Chad,Meat,XAF,Head,2020,21375
Chad,Meat,XAF,Head,2020,21375
Chad,Meat,XAF,Head,2020,21375
Chad,Meat,XAF,Head,2020,27000
Chad,Meat,XAF,Head,2021,19000
Chad,Meat,XAF,Head,2019,11000
Chad,Meat,XAF,Head,2019,11000
Chad,Meat,XAF,Head,2019,11000
Chad,Meat,XAF,Head,2019,13333
Chad,Meat,XAF,Head,2019,15000
Chad,Meat,XAF,Head,2019,16000
Chad,Meat,XAF,Head,2019,13333
Chad,Meat,XAF,Head,2019,12666
Chad,Meat,XAF,Head,2019,12000
Chad,Meat,XAF,Head,2019,12000
Chad,Meat,XAF,Head,2019,13333
Chad,Meat,XAF,Head,2020,17833
Chad,Meat,XAF,Head,2020,18000
Chad,Meat,XAF,Head,2020,18541
Chad,Meat,XAF,Head,2020,19500
Chad,Meat,XAF,Head,2020,20375
Chad,Meat,XAF,Head,2020,20375
Chad,Meat,XAF,Head,2020,20375
Chad,Meat,XAF,Head,2020,20375
Chad,Meat,XAF,Head,2020,14000
Chad,Meat,XAF,Head,2021,15250
Chad,Meat,XAF,Head,2019,28000
Chad,Meat,XAF,Head,2019,25500
Chad,Meat,XAF,Head,2019,25500
Chad,Meat,XAF,Head,2019,30000
Chad,Meat,XAF,Head,2019,32500
Chad,Meat,XAF,Head,2019,32500
Chad,Meat,XAF,Head,2019,31500
Chad,Meat,XAF,Head,2019,30333
Chad,Meat,XAF,Head,2019,27666
Chad,Meat,XAF,Head,2019,27500
Chad,Meat,XAF,Head,2019,30000
Chad,Meat,XAF,Head,2020,38000
Chad,Meat,XAF,Head,2020,38833
Chad,Meat,XAF,Head,2020,39250
Chad,Meat,XAF,Head,2020,39333
Chad,Meat,XAF,Head,2020,37625
Chad,Meat,XAF,Head,2020,37125
Chad,Meat,XAF,Head,2020,37125
Chad,Meat,XAF,Head,2020,34125
Chad,Meat,XAF,Head,2020,33000
Chad,Meat,XAF,Head,2021,16625
Chad,Meat,XAF,Head,2018,11700
Chad,Meat,XAF,Head,2019,9167
Chad,Meat,XAF,Head,2019,9167
Chad,Meat,XAF,Head,2019,8667
Chad,Meat,XAF,Head,2019,7333
Chad,Meat,XAF,Head,2019,8500
Chad,Meat,XAF,Head,2019,13500
Chad,Meat,XAF,Head,2019,12000
Chad,Meat,XAF,Head,2019,15533
Chad,Meat,XAF,Head,2019,15083
Chad,Meat,XAF,Head,2019,15000
Chad,Meat,XAF,Head,2019,11933
Chad,Meat,XAF,Head,2020,11867
Chad,Meat,XAF,Head,2020,12333
Chad,Meat,XAF,Head,2020,11833
Chad,Meat,XAF,Head,2020,12500
Chad,Meat,XAF,Head,2020,13840
Chad,Meat,XAF,Head,2020,12250
Chad,Meat,XAF,Head,2020,13500
Chad,Meat,XAF,Head,2020,14667
Chad,Meat,XAF,Head,2020,12000
Chad,Meat,XAF,Head,2021,13000
Chad,Meat,XAF,Head,2018,11666
Chad,Meat,XAF,Head,2018,15000
Chad,Meat,XAF,Head,2018,11667
Chad,Meat,XAF,Head,2018,10000
Chad,Meat,XAF,Head,2018,10000
Chad,Meat,XAF,Head,2018,10667
Chad,Meat,XAF,Head,2019,10000
Chad,Meat,XAF,Head,2019,10000
Chad,Meat,XAF,Head,2019,10000
Chad,Meat,XAF,Head,2019,10000
Chad,Meat,XAF,Head,2019,10000
Chad,Meat,XAF,Head,2019,10000
Chad,Meat,XAF,Head,2019,13000
Chad,Meat,XAF,Head,2019,11333
Chad,Meat,XAF,Head,2019,14656
Chad,Meat,XAF,Head,2019,17500
Chad,Meat,XAF,Head,2019,16500
Chad,Meat,XAF,Head,2019,17500
Chad,Meat,XAF,Head,2020,17000
Chad,Meat,XAF,Head,2020,17000
Chad,Meat,XAF,Head,2020,15000
Chad,Meat,XAF,Head,2020,10000
Chad,Meat,XAF,Head,2020,10000
Chad,Meat,XAF,Head,2020,10000
Chad,Meat,XAF,Head,2020,11666
Chad,Meat,XAF,Head,2020,15000
Chad,Meat,XAF,Head,2020,12000
Chad,Meat,XAF,Head,2020,28000
Chad,Meat,XAF,Head,2021,33000
Chad,Meat,XAF,Head,2021,10500
Chad,Meat,XAF,Head,2018,14333
Chad,Meat,XAF,Head,2019,13333
Chad,Meat,XAF,Head,2019,14000
Chad,Meat,XAF,Head,2019,14000
Chad,Meat,XAF,Head,2019,14000
Chad,Meat,XAF,Head,2019,13333
Chad,Meat,XAF,Head,2019,13278
Chad,Meat,XAF,Head,2019,12667
Chad,Meat,XAF,Head,2019,12000
Chad,Meat,XAF,Head,2019,13000
Chad,Meat,XAF,Head,2019,13167
Chad,Meat,XAF,Head,2019,13500
Chad,Meat,XAF,Head,2019,15667
Chad,Meat,XAF,Head,2020,19833
Chad,Meat,XAF,Head,2020,13833
Chad,Meat,XAF,Head,2020,13833
Chad,Meat,XAF,Head,2020,13500
Chad,Meat,XAF,Head,2020,13833
Chad,Meat,XAF,Head,2020,13417
Chad,Meat,XAF,Head,2020,14333
Chad,Meat,XAF,Head,2020,14167
Chad,Meat,XAF,Head,2020,15413
Chad,Meat,XAF,Head,2020,13416
Chad,Meat,XAF,Head,2020,15500
Chad,Meat,XAF,Head,2020,17166
Chad,Meat,XAF,Head,2021,14500
Chad,Meat,XAF,Head,2021,15000
Chad,Meat,XAF,Head,2021,18416.6666
Chad,Meat,XAF,Head,2021,13833
Chad,Meat,XAF,Head,2021,14333
Chad,Meat,XAF,Head,2021,14666
Chad,Meat,XAF,Head,2018,13917
Chad,Meat,XAF,Head,2019,14000
Chad,Meat,XAF,Head,2019,13667
Chad,Meat,XAF,Head,2019,13500
Chad,Meat,XAF,Head,2019,13500
Chad,Meat,XAF,Head,2019,13500
Chad,Meat,XAF,Head,2019,13833
Chad,Meat,XAF,Head,2019,12500
Chad,Meat,XAF,Head,2019,12833
Chad,Meat,XAF,Head,2019,14000
Chad,Meat,XAF,Head,2019,13500
Chad,Meat,XAF,Head,2019,15000
Chad,Meat,XAF,Head,2020,14000
Chad,Meat,XAF,Head,2020,14000
Chad,Meat,XAF,Head,2020,14000
Chad,Meat,XAF,Head,2020,13000
Chad,Meat,XAF,Head,2020,13167
Chad,Meat,XAF,Head,2020,13667
Chad,Meat,XAF,Head,2020,13416
Chad,Meat,XAF,Head,2020,13167
Chad,Meat,XAF,Head,2020,11477.9
